,Date,Textblob_polarity,Textblob_Emotional,Sentiment,senti,tb_pol,chg,Sentiment_avg,Textblob_polarity_avg,Textblob_Emotional_avg
44,2018-03-08,0.555366837,3.333761495,33,1,1,0.21820269399999997,3.5128205128205128,0.15611421456410257,0.7573138257350427
45,2018-03-09,0.6282462010000001,3.2990044380000003,118,1,1,0.508948311,31.75,0.170159454125,0.8062885370833334
46,2018-03-12,0.558402088,2.505349826,48,1,1,0.14246800199999998,42.857142857142854,0.15102537098214286,0.762176408625
47,2018-03-13,0.34726177700000005,3.0856227,81,1,1,0.333811435,-3.420454545454545,0.08000982757954546,0.7583469791363637
48,2018-03-14,0.866294742,3.577503901,106,1,1,0.316420214,15.34920634920635,0.12023693733333332,0.8005287983015873
49,2018-03-15,0.663059986,3.17333741,51,1,1,0.174216183,3.166666666666667,0.10152735002777778,0.6760010979305555
50,2018-03-16,0.980872489,3.860424757,416,1,1,0.117932325,54.766666666666666,0.15888687123333334,0.7817144753666667
51,2018-03-19,0.5077535129999999,2.8165397060000004,41,1,1,-0.386267743,5.958333333333333,0.09628332045833332,0.7599988105833333
52,2018-03-20,0.560022398,3.045228984,47,1,1,0.078517871,11.088888888888889,0.09557430468888889,0.7387100545999999
53,2018-03-21,0.532429693,3.0629685230000003,144,1,1,-0.071770124,28.333333333333336,0.13326774418055554,0.7511790767083334
54,2018-03-22,0.590604012,3.554794836,89,1,1,-0.7584939409999999,14.616161616161616,0.1078078929090909,0.7880461962727273
55,2018-03-23,0.475962007,3.1759542489999997,-13,-1,1,0.114235012,11.88888888888889,0.09506208144444445,0.7251587584444444
56,2018-03-26,0.516263253,2.7131629189999997,106,1,1,1.201196471,27.84285714285714,0.15325126258571428,0.8116467731142857
57,2018-03-27,0.463063225,3.539547549,18,1,1,0.33928342,22.0,0.10837314136111112,0.8126850324166666
58,2018-03-28,0.550781399,3.037792392,86,1,1,-0.05052660900000001,24.25,0.11807260230357143,0.7468650547142857
59,2018-03-29,0.9936974540000001,4.117333769,97,1,1,0.361225033,3.4499999999999993,0.18999594315,0.80544208065
60,2018-04-02,0.8258458609999999,3.61870958,146,1,1,-0.280974288,22.84722222222222,0.15038127922222222,0.7951090302222221
61,2018-04-03,0.445121637,2.605547166,70,1,1,0.398548326,5.0,0.14155561288571428,0.7902117466142857
62,2018-04-04,0.583340698,3.407992327,-10,-1,1,-1.16314761,13.78888888888889,0.1085632364111111,0.7844300392111111
63,2018-04-05,0.370008127,2.640308636,-44,-1,1,0.47907945,-6.035714285714286,0.10564224048214285,0.7731255967499999
64,2018-04-06,0.90832042,4.638345435,98,1,1,-0.639167917,38.666666666666664,0.14265862383333333,0.76705250125
65,2018-04-09,0.595929295,3.717905627,-107,-1,1,0.488005663,2.1333333333333346,0.10432275700000002,0.7468834912
66,2018-04-10,0.225046037,2.6302352890000003,-101,-1,1,0.9662631009999999,3.6380952380952376,0.11448078919047619,0.7637435368285714
67,2018-04-11,0.7189446340000001,3.288492158,226,1,1,-0.488553224,23.747474747474747,0.1203640632020202,0.7292997479191918
68,2018-04-12,0.391204073,3.593925079,119,1,1,0.440548824,24.313131313131315,0.14750860031313132,0.7942978424141414
69,2018-04-13,0.6230920529999999,3.9358244310000003,103,1,1,0.484608131,2.3000000000000007,0.1180488079,0.7809410309
70,2018-04-16,0.353329739,2.602735469,28,1,1,0.519521461,0.0,0.10350071763636363,0.7406397524415584
71,2018-04-17,0.854157629,3.653672636,148,1,1,0.556414941,23.29059829059829,0.16727930091452992,0.778980546991453
72,2018-04-18,0.571284737,3.1277366539999996,67,1,1,0.137460417,27.102272727272727,0.153549063125,0.8240727573863635
73,2018-04-19,0.8052425529999999,3.883941102,186,1,1,-0.276152636,28.742857142857144,0.12267908522857142,0.7738558827714286
74,2018-04-20,0.372427574,3.611996827,-26,-1,1,-0.021158437999999998,-33.888888888888886,0.05322016455555555,0.7914110877777778
75,2018-04-23,0.411573436,3.0873124769999998,-107,-1,1,0.19699379,-49.541666666666664,0.05583306466666667,0.7927299567916666
76,2018-04-24,0.7181364,3.601266472,84,1,1,0.393590569,16.416666666666668,0.14872715466666667,0.8385541975277777
77,2018-04-25,0.140206373,2.7005986689999997,-71,-1,1,0.013659331,-41.30357142857143,0.03570130619642857,0.7435406391964285
78,2018-04-26,0.648183396,2.9981102739999996,74,1,1,0.464120651,12.166666666666666,0.12810786866666668,0.7590990338333333
79,2018-04-27,0.786712042,3.726052452,21,1,1,0.319843322,-6.166666666666666,0.1411435001111111,0.7897932818333333
80,2018-04-30,0.836818739,3.9916495519999997,225,1,1,0.471929693,20.916666666666668,0.14756785556666668,0.7954791135333332
81,2018-05-01,0.613537669,3.452803883,47,1,1,-0.19222023,-12.754545454545454,0.11585387217272726,0.7475577567545455
82,2018-05-02,0.60404601,2.856138304,126,1,1,-0.021096074,14.666666666666666,0.12338501105952382,0.8122866029642857
83,2018-05-03,0.7599620640000001,3.127583853,81,1,1,-0.287966398,6.875,0.153421088,0.8033633529583333
84,2018-05-04,0.829855323,3.8793681639999997,147,1,1,-0.314862338,24.7,0.14786993696666667,0.8306099127333333
85,2018-05-07,0.422531538,2.8683762589999997,-80,-1,1,0.635279697,7.333333333333332,0.11613230902777778,0.7849215530416667
86,2018-05-08,0.811938487,4.233199722,96,1,1,-0.088671951,-7.522727272727273,0.09607955085227272,0.8130982813636364
87,2018-05-09,0.649084605,3.009773024,114,1,1,0.232050192,28.61904761904762,0.12434601697619047,0.8204520956071428
88,2018-05-10,0.34881754299999995,3.305805367,-81,-1,1,0.267996411,32.875,0.13217123001785713,0.7996791105892858
89,2018-05-11,0.774382111,3.122331168,156,1,1,-0.013591908,3.333333333333332,0.10627690497777778,0.7718581987333333
90,2018-05-14,0.726003664,3.8522265069999997,166,1,1,0.394102038,18.711111111111112,0.11798503295555555,0.7634260140333333
91,2018-05-15,0.674231413,3.62457998,175,1,1,-0.422683001,15.944444444444443,0.12960517181944445,0.7730526996388889
92,2018-05-16,0.326517248,2.306690249,-56,-1,1,0.043156467000000004,-8.133333333333335,0.08165912453333332,0.7621306396333334
93,2018-05-17,0.561980177,3.781949238,-4,-1,1,-0.10101158699999999,1.1384615384615384,0.11653387400769231,0.8028975111076924
94,2018-05-18,0.715719648,2.90883485,159,1,1,-0.102193104,14.666666666666668,0.09579412033333333,0.6882760852222222
95,2018-05-21,0.476936197,3.372961277,-23,-1,1,0.8263977159999999,6.091503267973856,0.11074640754248366,0.7361774671633987
96,2018-05-22,0.581848709,3.0661705460000004,110,1,1,0.19502592800000002,25.32142857142857,0.1259501428392857,0.7786841900357143
97,2018-05-23,0.7250239740000001,3.713696686,-123,-1,1,-0.383930685,-27.1,0.1206517165,0.7589708549
98,2018-05-24,0.708035855,3.2303492310000004,22,1,1,-0.085980544,10.464285714285715,0.1297702703035714,0.8365521924464285
99,2018-05-25,0.520235761,3.058169313,94,1,1,-0.15250286300000002,13.25,0.128128979625,0.818151946125
100,2018-05-29,0.606740824,2.534066454,49,1,1,-0.596030994,16.625,0.15341630119642857,0.7361505471785714
101,2018-05-30,0.5459299129999999,3.3938330160000003,58,1,1,0.46730401299999996,-1.8680555555555554,0.11131254084722221,0.7954250456458334
102,2018-05-31,0.584983519,3.056840497,37,1,1,-0.11123414699999999,-0.9204545454545459,0.14655609560227273,0.7852290306704545
103,2018-06-01,1.160071975,4.604138625,235,1,1,0.49643590299999996,1.3636363636363633,0.1421846943030303,0.7647087994848485
104,2018-06-04,0.763969674,3.73315631,13,1,1,0.257798319,6.8999999999999995,0.14320101273333335,0.7806473352666666
105,2018-06-05,0.45004923700000005,3.177675119,12,1,1,0.057878374,-37.97435897435897,0.0785700177008547,0.753412631991453
106,2018-06-06,0.70463623,3.387579843,59,1,1,0.161887045,-0.8562091503267979,0.1308941845620915,0.7651445995098038
107,2018-06-07,0.648537272,3.3182266119999997,148,1,1,0.089815144,19.644444444444442,0.10005842748888888,0.7530656774777778
108,2018-06-08,0.572043724,3.6798550619999997,86,1,1,-0.163517115,14.355555555555554,0.1322265675777778,0.8568256098666667
109,2018-06-11,0.659525088,3.080416563,122,1,1,0.041377831000000004,13.326923076923077,0.13891038084615384,0.7725997815288461
110,2018-06-12,0.38192375700000003,2.7760782180000003,90,1,1,0.12940681699999998,9.928571428571429,0.09709832342857144,0.7934584365000001
111,2018-06-13,0.6945224529999999,3.970631306,113,1,1,0.039106651,22.96666666666667,0.07547262876666666,0.7870460209333333
112,2018-06-14,0.511008324,2.81838049,-63,-1,1,0.27309398,-6.875,0.11191428133333332,0.73227211825
113,2018-06-15,0.997531684,3.871044532,171,1,1,-0.169271442,29.35,0.1656395544,0.7521678061999999
114,2018-06-18,0.76831433,3.8980628360000003,168,1,1,-0.498977338,-16.575,0.13731938375000002,0.7832318765999999
115,2018-06-19,0.40906461899999996,3.631249426,-23,-1,1,-0.7837761240000001,-18.53076923076923,0.0788847939,0.7383481649846154
116,2018-06-20,0.461788676,1.9972510630000002,130,1,1,0.258449222,44.375,0.14785115895,0.7541483226000001
117,2018-06-21,0.549706575,3.800962891,-75,-1,1,0.070825235,-2.418181818181818,0.0894001081,0.750380357
118,2018-06-22,0.7030718009999999,3.3596493130000002,-27,-1,1,0.40112698,17.8,0.152574877,0.7341476965111111
119,2018-06-25,0.420100256,3.36206305,-68,-1,1,-0.433410599,-25.15555555555556,0.05831356482222222,0.7657603649111111
120,2018-06-26,0.289745659,3.2366451080000003,-170,-1,1,0.18586376899999998,-9.427350427350428,0.08733541703418804,0.7516450913760684
121,2018-06-27,0.7929836720000001,3.2627724469999997,119,1,1,0.19793513399999998,9.541666666666668,0.16433832133333334,0.8200739974583333
122,2018-06-28,0.869855248,4.198773248999999,232,1,1,-0.034817417,39.35384615384615,0.14530212333846154,0.7997142870538461
123,2018-06-29,0.471638165,1.842817935,107,1,1,0.398328025,47.4,0.18521295433333332,0.7848098086666667
124,2018-07-02,0.6154951320000001,3.155852359,122,1,1,-0.49368428299999995,14.5,0.12265596850000002,0.81014262675
125,2018-07-03,0.512811679,3.190666116,149,1,1,0.240585126,17.541666666666668,0.12446289829166667,0.7851235139166667
126,2018-07-05,0.782114348,3.5790850830000003,3,1,1,0.40431556700000004,-24.03030303030303,0.1343865254040404,0.7893459276060606
127,2018-07-06,0.9851376190000001,3.753250734,30,1,1,0.039093045,-9.5,0.15239016390000001,0.7613551509
128,2018-07-09,0.49081237200000005,2.957842201,126,1,1,0.57250286,40.91666666666667,0.13998181283333333,0.760472442125
129,2018-07-10,0.674622773,4.146259538,-111,-1,1,0.157682068,-19.5,0.1619393154,0.8212435822999999
130,2018-07-11,0.36123233200000004,2.359795977,1,1,1,-0.501818969,-3.0571428571428574,0.10699207415714286,0.7105293128000001
131,2018-07-12,0.58905318,3.13321993,6,1,1,0.32876017399999996,1.5961538461538463,0.11414857626923076,0.8213812727884615
132,2018-07-13,0.487649638,2.969828099,249,1,1,-0.048604947999999995,21.875,0.123981956,0.791582644875
133,2018-07-16,0.566267515,3.235317635,125,1,1,-0.141003712,17.548076923076923,0.11959153699038463,0.7942047999134615
134,2018-07-17,0.48366079700000003,3.678668713,354,1,1,-0.324819416,40.58181818181818,0.0934871967,0.7865348944818182
135,2018-07-18,0.7674311429999999,3.390574765,162,1,1,0.06406893599999999,20.666666666666668,0.1395010378333333,0.7660218265277778
136,2018-07-19,0.534463076,3.716529708,-106,-1,1,-0.221975968,-10.016666666666666,0.1121596201,0.7607810524666667
137,2018-07-20,0.622215938,2.466828684,56,1,1,0.002141516,26.833333333333336,0.20428719133333334,0.7830235395
138,2018-07-23,0.039940683,2.527043622,47,1,1,-0.094943525,13.602564102564102,0.07733352419230768,0.8057630700769232
139,2018-07-24,0.658468885,3.092896441,103,1,1,0.48806729200000004,47.875,0.15902125195833333,0.8058697152916667
140,2018-07-25,0.509880266,3.845598593,67,1,1,-0.094664656,31.325,0.139162627725,0.7727376958000001
141,2018-07-26,0.623381624,2.92195835,87,1,1,-0.371743417,21.125,0.1751491493333333,0.7913420725833333
142,2018-07-27,1.053580446,4.780525792,196,1,1,0.173048817,29.333333333333332,0.11985919983333335,0.8115308929999999
143,2018-07-30,0.698454934,3.3008444839999997,131,1,1,0.006383225,7.517857142857142,0.1083299355357143,0.8091354835714286
144,2018-07-31,0.520095152,3.9515048489999995,26,1,1,0.254402432,25.044444444444444,0.09715756575555556,0.8048255411222222
145,2018-08-01,0.40904477200000006,2.769091734,95,1,1,0.17327344600000003,34.154761904761905,0.10359092876190477,0.7651183570119048
146,2018-08-02,0.453446216,3.137837713,-1,-1,1,-0.457820061,-13.23611111111111,0.1292414487638889,0.7448999632777777
147,2018-08-03,0.637713331,4.072663662,72,1,1,0.084894225,10.795454545454547,0.1338091526818182,0.810666136590909
148,2018-08-06,0.483826659,3.301190136,-194,-1,1,-0.002114479,6.244444444444444,0.14827516706666669,0.7663857316
149,2018-08-07,0.46935884299999997,3.1865740280000003,59,1,1,0.193657722,-16.910714285714285,0.128651563375,0.7459591997857143
150,2018-08-08,0.754882435,3.487920265,-23,-1,1,-0.058070357999999996,4.344444444444445,0.1453781840111111,0.7756432934111112
151,2018-08-09,0.517340877,2.9901478810000004,-76,-1,1,-0.017846861999999998,-22.875,0.141357557,0.79079413725
152,2018-08-10,0.641364971,3.3213001760000003,-78,-1,1,-0.514447655,-15.666666666666666,0.16063503955555555,0.8056694777460318
153,2018-08-13,0.176506678,2.667528892,-186,-1,1,0.076940211,-39.05128205128205,0.08535530595726495,0.7147436897264956
154,2018-08-14,0.454660905,3.0083994030000003,-52,-1,1,0.21084687800000002,-25.61111111111111,0.09334178968055555,0.7669605458194444
155,2018-08-15,0.6522935320000001,2.670833049,-29,-1,1,-0.42289363,14.625,0.16265253812500002,0.74576561125
156,2018-08-16,0.478606824,2.969360643,23,1,1,0.463736971,4.160714285714286,0.1313958757142857,0.7537169830892857
157,2018-08-17,0.490001622,3.804435615,-109,-1,1,-0.083425967,-17.5,0.11591839,0.7837075339
158,2018-08-20,0.608034214,3.4635198060000003,219,1,1,0.13332897,56.33333333333333,0.1672643871111111,0.7585659802
159,2018-08-21,0.7214069590000001,4.10827135,152,1,1,0.156103704,16.472727272727273,0.10783954117272729,0.7719419666363636
160,2018-08-22,0.5670049189999999,3.055339586,-13,-1,1,-0.068808881,4.975,0.117909507675,0.8218825052500001
161,2018-08-23,0.532798054,3.2411016619999997,2,1,1,-0.053463504,0.3472222222222222,0.11569006452777778,0.7660770431388888
162,2018-08-24,0.532097589,3.567226598,28,1,1,0.187964817,0.11111111111111116,0.10733793666666666,0.8653984902222223
163,2018-08-27,0.766654375,3.8103926689999996,377,1,1,0.34786360299999997,54.04273504273504,0.152207187982906,0.8131171907606838
164,2018-08-28,0.37052490899999996,2.8709685680000003,-30,-1,1,0.162595226,18.0,0.12498423945833331,0.7444397442499999
165,2018-08-29,0.579359474,3.688127114,-279,-1,1,0.106991415,-28.299999999999997,0.0991488921,0.7188476571
166,2018-08-30,0.785807644,3.4283267110000004,174,1,1,-0.175018105,41.75,0.16214839983333335,0.8778002303750001
167,2018-08-31,0.0,0.0,0,0,0,-0.095127269,20.4,0.0769985604,0.4199154506
168,2018-09-04,0.6163767529999999,3.442083147,-66,-1,1,-0.157161025,-5.7333333333333325,0.14063582182222223,0.7788489126
169,2018-09-05,0.471200124,3.581116933,-2,-1,1,-0.17709281100000002,-17.47222222222222,0.11262404570833334,0.8162689148194444
170,2018-09-06,0.456964784,2.962766442,27,1,1,0.0013776539999999999,-20.041666666666668,0.09489160216666667,0.7488277892499999
171,2018-09-07,0.615302432,2.888093974,48,1,1,-0.34016222399999996,-19.142857142857142,0.10196984842857143,0.8390043597619048
172,2018-09-10,0.466831021,3.400515574,-197,-1,1,0.33812824399999997,-20.97222222222222,0.08492741727777778,0.767823893611111
173,2018-09-11,0.684061004,3.562506088,17,1,1,-0.193241692,-31.53968253968254,0.09035197993650794,0.7396101759920635
174,2018-09-12,0.7000346409999999,3.4198181439999997,10,1,1,0.013856016,-9.126984126984127,0.11418910987301586,0.7584048328730159
175,2018-09-13,0.24399375899999998,2.754156505,-49,-1,1,0.27450313600000004,-28.818181818181817,0.10091289928571429,0.8347354751038961
176,2018-09-14,0.9491799340000001,4.3348668880000005,97,1,1,0.07575120099999999,28.81818181818182,0.16674801224242425,0.8185641363333334
177,2018-09-17,0.5745139429999999,2.407556614,-39,-1,1,-0.03958383,-28.57142857142857,0.14695484865079364,0.7582936265873016
178,2018-09-18,0.6913766709999999,3.104577778,36,1,1,0.067153883,9.033333333333333,0.15107375554166666,0.7743806755833333
179,2018-09-19,0.909193963,4.152358424,109,1,1,0.078849676,17.841176470588238,0.17348787724117648,0.8183343666941176
180,2018-09-20,0.662399781,3.05873242,-7,-1,1,0.40509738799999995,-15.875,0.1282213377361111,0.8071981176111112
181,2018-09-21,0.567593335,3.638221904,67,1,1,0.205067296,12.61111111111111,0.10082450461111112,0.8128277700555555
182,2018-09-24,0.420016045,3.1237562710000004,91,1,1,-0.267601606,23.675,0.131327341725,0.796865245375
183,2018-09-25,0.5872322170000001,3.926736136,205,1,1,0.081520421,19.666666666666668,0.12122489578333334,0.79204338885
184,2018-09-26,0.483013617,2.722523544,75,1,1,0.048701512999999995,11.964285714285714,0.13106456595238095,0.7958343519404761
185,2018-09-27,0.883714167,3.3290515810000003,115,1,1,0.195457341,26.27777777777778,0.172187471875,0.7601394704861111
186,2018-09-28,0.7504366440000001,3.857012974,201,1,1,-0.136237842,19.6,0.09330138290000002,0.75776933365
187,2018-10-01,0.550622406,3.31479891,182,1,1,0.42244829,1.3055555555555571,0.11963069697222223,0.7672049394166667
188,2018-10-02,0.660672488,3.660883466,105,1,1,-0.027013667999999998,12.484848484848484,0.12949331922222224,0.77622174210101
189,2018-10-03,0.611347019,3.389689803,-29,-1,1,0.28254516,-8.541666666666668,0.11240066637499999,0.8195506292083333
190,2018-10-04,0.5553346779999999,3.46294225,22,1,1,-0.210558572,10.694444444444445,0.1393694803611111,0.7986433826111112
191,2018-10-05,0.479440405,4.681574451,-24,-1,1,0.032048814,11.818181818181818,0.10644946786363638,0.8409977758636364
192,2018-10-08,0.64508025,3.70648821,-75,-1,1,-0.27862914,-17.833333333333336,0.11891217089583334,0.7839919393958333
193,2018-10-09,0.64623848,2.8676203069999997,36,1,1,-0.066561571,12.285714285714286,0.15092819414285713,0.7885560001428571
194,2018-10-10,0.7258999629999999,3.98903425,-82,-1,1,-0.22359115100000002,-11.628571428571428,0.11807816894285714,0.7974151670714285
195,2018-10-11,0.523461022,3.551712602,-130,-1,1,-0.31625365,-53.11111111111111,0.1092952516111111,0.7881158233055556
196,2018-10-12,0.467761728,2.974405767,-23,-1,1,1.5456085519999998,-38.875,0.029469894999999996,0.711313907875
197,2018-10-15,0.636114739,3.009593702,56,1,1,-0.119250083,19.125,0.1354825509375,0.7745452615
198,2018-10-16,0.660095569,3.434194725,198,1,1,0.591103266,48.44444444444444,0.17732600266666665,0.7970642303333333
199,2018-10-17,0.732807718,3.5195738760000004,197,1,1,0.062279355,15.68888888888889,0.11303652967777778,0.7977743572
200,2018-10-18,0.772495264,3.6295826019999997,206,1,1,-0.256654399,28.58888888888889,0.17761206471111113,0.7937165531777777
201,2018-10-19,0.820203432,4.565295502,-116,-1,1,0.248480657,5.933333333333334,0.1423859542,0.8084089358333333
202,2018-10-22,0.47635273100000003,3.112721615,29,1,1,0.222557864,-34.64772727272727,0.09237310173863636,0.7655098875113636
203,2018-10-23,0.46826546700000005,3.6260380710000004,-69,-1,1,-1.264563588,-23.666666666666668,0.07289705969333335,0.79401912868
204,2018-10-24,0.5153388870000001,3.1391755260000003,-220,-1,1,-0.102887385,-37.55882352941177,0.09588848640441178,0.8010392434558824
205,2018-10-25,0.801017471,3.20171926,103,1,1,0.707043578,-3.7250000000000014,0.13252624474166666,0.7835652267666666
206,2018-10-26,0.717091488,3.6068748,-99,-1,1,-1.3937898480000002,-6.0,0.14998258833333333,0.7898746589999999
207,2018-10-29,0.730506122,3.151085174,-97,-1,1,0.901194252,-15.555555555555557,0.11802643955555556,0.7214564788888889
208,2018-10-30,0.6492402820000001,4.320556797,-119,-1,1,-0.021583279,-14.675324675324676,0.09572758124675325,0.812100408564935
209,2018-10-31,0.31771763,2.861707602,35,1,1,0.8562573240000001,30.0,0.06594138185714285,0.7894247031587301
210,2018-11-01,0.367168169,3.611310055,-97,-1,1,0.215363122,2.0272727272727273,0.11713756471818182,0.7790318283181819
211,2018-11-02,0.843105433,4.062960531,136,1,1,0.185370361,2.5999999999999996,0.0851808603,0.8517297546
212,2018-11-05,0.14937430699999998,2.297695543,-54,-1,1,0.121556577,-0.09999999999999964,0.06705942863333333,0.7658759475666667
213,2018-11-06,0.856949938,3.56045353,378,1,1,0.003280993,58.4,0.16019166127777776,0.7998175300777779
214,2018-11-07,0.53406865,3.036994033,88,1,1,0.6779267259999999,18.154761904761905,0.11359668401190476,0.800487166595238
215,2018-11-08,0.476460283,3.958800055,-7,-1,1,-0.266890676,12.466666666666667,0.0724443563,0.7468238995833334
216,2018-11-09,0.663806146,3.7133669830000002,49,1,1,-0.453535843,12.9,0.13311959493333334,0.7468226589666667
217,2018-11-12,0.46819090799999996,4.163099558,23,1,1,-0.254586575,4.01948051948052,0.07993807867532468,0.7780627686818182
218,2018-11-13,0.320366341,1.2176995940000002,53,1,1,0.140490429,14.600000000000001,0.14752433573333334,0.7963433826
219,2018-11-14,0.819876452,4.397714016,190,1,1,0.577477283,24.65734265734266,0.12762735421678323,0.7889650445804195
220,2018-11-15,0.70865043,3.105345021,31,1,1,-0.298346092,3.763888888888889,0.13561200097222223,0.7717049567361112
221,2018-11-16,0.393435931,3.2621053989999997,-78,-1,1,-0.427071728,23.0,0.162959378625,0.8059236596249999
222,2018-11-19,0.621002609,3.728825777,287,1,1,-0.202101008,4.199999999999999,0.09902413331666667,0.7472265185333333
223,2018-11-20,0.176773612,2.191547254,-58,-1,1,-1.342753939,-20.166666666666664,0.051057387216666666,0.7676704505666666
224,2018-11-21,0.34553458299999995,3.461933737,-145,-1,1,0.599953,-27.227272727272727,0.08106305684545453,0.7057707072454544
225,2018-11-23,0.455668843,2.8496745389999996,-7,-1,1,-0.625292919,-9.375,0.115449640625,0.7284893556250001
